AnoAtendimento;TrimestreAtendimento;MesAtendimento;DataAtendimento;CodigoRegiao;Regiao;UF;CodigoTipoAtendimento;CodigoAssunto;GrupoAssunto;CodigoProblema;GrupoProblema;SexoConsumidor;FaixaEtariaConsumidor;TipoFornecedor;RazaoSocialSindec;NomeFantasiaSindec
2015;1;2;2015-02-04 09:50:51.000;4;Sul;PR;2;278;Informações sobre o Procon;205;Problemas Diversos com Produtos e Serviços;F;Nao Informada;1;SUL AMÉRICA CAPITALIZAÇÃO S/A - SULACAP - AOP;SUL AMÉRICA CAPITALIZAÇÃO S/A - SULACAP - AOP
2015;1;1;2015-01-15 11:39:44.000;3;Sudeste;SP;3;106;Artigo de Leitura (Jornal, Revista, Livros etc.);109;Problemas na Oferta;F;entre 61 a 70 anos;1;EDITORA TRES LTDA;EDITORA TRES
2015;1;3;2015-03-23 09:22:32.000;2;Nordeste;MA;3;55;Cartão de Loja;32;Problemas com Cobrança;F;entre 21 a 30 anos;1;MAGAZINE LILIANI S/A;LILIANI
2015;1;3;2015-03-26 18:39:08.000;5;Centro-oeste;MS;9;63;Financeira;28;Problemas com Cobrança;F;entre 41 a 50 anos;1;WMS SUPERMERCADOS DO BRASIL LTDA.;MAXXI CAMPO GRANDE
2015;1;1;2015-01-12 12:39:27.000;3;Sudeste;SP;3;258;Consultoria / Assessoria / Agenciamento ( Recolocação Profissional, Agência de Empregada, de Casamento, Etc. );183;Vício ou Má Qualidade de Produto ou Serviço;F;entre 41 a 50 anos;1;EURO SEG SEGURANÇA ELETRONICA ME;NULL
2015;1;2;2015-02-20 12:54:22.000;4;Sul;RS;6;279;Internet (Serviços);255;Problemas com SAC;M;entre 21 a 30 anos;1;CLARO S.A;CLARO
2015;1;3;2015-03-19 15:41:51.000;3;Sudeste;SP;3;279;Internet (Serviços);205;Problemas Diversos com Produtos e Serviços;M;Nao Informada;1;CLARO S/A;CLARO / EMBRATEL / CLARO TV
2015;1;2;2015-02-03 15:54:48.000;2;Nordeste;BA;3;279;Internet (Serviços);183;Vício ou Má Qualidade de Produto ou Serviço;F;entre 51 a 60 anos;1;CLARO S.A.;CLARO
2015;1;2;2015-02-19 11:38:51.000;2;Nordeste;BA;6;279;Internet (Serviços);183;Vício ou Má Qualidade de Produto ou Serviço;F;entre 21 a 30 anos;1;CLARO S.A.;CLARO
2015;1;2;2015-02-12 12:18:19.000;2;Nordeste;PE;9;63;Financeira;250;Problemas com Cobrança;M;entre 41 a 50 anos;1;BANCO BONSUCESSO S.A.;
2015;1;1;2015-01-13 12:07:07.000;2;Nordeste;AL;3;259;TV por Assinatura;183;Vício ou Má Qualidade de Produto ou Serviço;M;entre 41 a 50 anos;1;CLARO S.A.;CLARO
2015;1;3;2015-03-17 16:11:42.000;3;Sudeste;SP;6;259;TV por Assinatura;255;Problemas com SAC;F;Nao Informada;1;CLARO S/A;CLARO/EMBRATEL/CLARO TV
2015;1;1;2015-01-22 10:12:21.000;5;Centro-oeste;GO;6;259;TV por Assinatura;255;Problemas com SAC;M;entre 41 a 50 anos;1;CLARO S/A - BCP S.A.;CLARO TV
2015;1;2;2015-02-13 14:54:14.000;2;Nordeste;PB;9;53;Banco comercial;28;Problemas com Cobrança;F;entre 31 a 40 anos;1;BONSUCESSO FACTORING LTDA;BONSUCESSO FACTORING
2015;1;3;2015-03-31 11:17:39.000;2;Nordeste;PE;9;124;Móveis;112;Vício ou Má Qualidade de Produto ou Serviço;F;entre 21 a 30 anos;1;COMERCIO, INDUSTRIA E TRANSPORTE LOPAS S/A;MOVEIS LOPAS
2015;1;3;2015-03-13 16:36:56.000;5;Centro-oeste;GO;3;69;Seguro;27;Problemas com Contrato;F;entre 21 a 30 anos;1;CARLOS SARAIVA IMPORTACAO E COMERCIO LTDA;RICARDO ELETRO
2015;1;3;2015-03-24 10:00:03.000;5;Centro-oeste;GO;3;69;Seguro;27;Problemas com Contrato;F;entre 41 a 50 anos;1;CARLOS SARAIVA IMPORTACAO E COMERCIO LTDA;RICARDO ELETRO
2015;1;2;2015-02-02 10:06:22.000;3;Sudeste;SP;6;259;TV por Assinatura;203;Problemas com Contrato;M;Nao Informada;1;SKY BRASIL SERVIÇOS LTDA;SKY
2015;1;2;2015-02-12 17:02:31.000;1;Norte;TO;6;259;TV por Assinatura;194;Problemas com Cobrança;M;entre 51 a 60 anos;1;SKY BRASIL SERVIÇOS LTDA;TV SKY
2015;1;2;2015-02-13 15:31:50.000;1;Norte;TO;6;259;TV por Assinatura;203;Problemas com Contrato;F;entre 31 a 40 anos;1;SKY BRASIL SERVIÇOS LTDA;TV SKY
2015;1;3;2015-03-24 09:11:41.000;1;Norte;TO;9;102;Microcomputador / Produtos de Informática;102;Problemas com Garantia de Produtos;F;entre 21 a 30 anos;1;NOSSO LAR LOJAS DE DEPARTAMENTO LTDA;LOJAS NOSSO LAR
2015;1;3;2015-03-16 14:26:31.000;1;Norte;TO;2;146;Televisão / Aparelho DVD / Filmadora;102;Problemas com Garantia de Produtos;F;entre 31 a 40 anos;1;NOSSO LAR LOJAS DE DEPARTAMENTO LTDA;LOJAS NOSSO LAR
2015;1;3;2015-03-02 15:47:36.000;2;Nordeste;MA;3;259;TV por Assinatura;186;Vício ou Má Qualidade de Produto ou Serviço;M;entre 21 a 30 anos;1;SKY BRASIL SERVIÇOS LTDA;SKY
2015;1;3;2015-03-05 09:56:47.000;1;Norte;TO;9;92;Eletrodomésticos Linha Branca;102;Problemas com Garantia de Produtos;M;entre 31 a 40 anos;1;NOSSO LAR LOJAS DE DEPARTAMENTO LTDA;LOJAS NOSSO LAR
2015;1;1;2015-01-16 10:07:29.000;1;Norte;TO;9;101;Aparelho Celular;102;Problemas com Garantia de Produtos;M;entre 31 a 40 anos;1;NOSSO LAR LOJAS DE DEPARTAMENTO LTDA;LOJAS NOSSO LAR
2015;1;2;2015-02-26 18:04:35.000;1;Norte;TO;9;101;Aparelho Celular;102;Problemas com Garantia de Produtos;F;entre 31 a 40 anos;1;NOSSO LAR LOJAS DE DEPARTAMENTO LTDA;LOJAS NOSSO LAR
2015;1;2;2015-02-11 13:50:38.000;3;Sudeste;MG;3;53;Banco comercial;27;Problemas com Contrato;F;Nao Informada;1;BANCO CRUZEIRO DO SUL S/A;
2015;1;2;2015-02-09 11:14:07.000;3;Sudeste;SP;3;53;Banco comercial;28;Problemas com Cobrança;F;mais de 70 anos;1;BANCO CRUZEIRO DO SUL S/A;BANCO CRUZEIRO DO SUL
2015;1;2;2015-02-03 14:54:28.000;3;Sudeste;MG;3;53;Banco comercial;27;Problemas com Contrato;F;entre 41 a 50 anos;1;BANCO PINE S/A;NULL
2015;1;1;2015-01-29 15:21:51.000;4;Sul;RS;6;74;Banco de Dados e Cadastros de Consumidores (SPC, Serasa, SCPC etc.);28;Problemas com Cobrança;F;entre 51 a 60 anos;1;SERASA EXPERIAN;SERASA
2015;1;1;2015-01-08 13:53:22.000;4;Sul;RS;6;74;Banco de Dados e Cadastros de Consumidores (SPC, Serasa, SCPC etc.);28;Problemas com Cobrança;F;entre 41 a 50 anos;1;SERASA EXPERIAN;SERASA
2015;1;1;2015-01-13 17:51:47.000;3;Sudeste;MG;3;74;Banco de Dados e Cadastros de Consumidores (SPC, Serasa, SCPC etc.);28;Problemas com Cobrança;M;Nao Informada;1;SERASA S.A.;SERASA EXPERIAN
2015;1;3;2015-03-16 14:51:31.000;4;Sul;RS;6;74;Banco de Dados e Cadastros de Consumidores (SPC, Serasa, SCPC etc.);28;Problemas com Cobrança;M;até 20 anos;1;SERASA EXPERIAN;SERASA
2015;1;3;2015-03-12 16:09:52.000;3;Sudeste;SP;2;282;Seguro;194;Problemas com Cobrança;M;entre 31 a 40 anos;1;ALLIANZ SEGUROS S.A;SEGURADORA
2015;1;1;2015-01-15 17:28:42.000;3;Sudeste;SP;3;76;Outros Contratos;28;Problemas com Cobrança;F;Nao Informada;1;COMPANHIA DE GÁS DE SÃO PAULO;COMGAS
2015;1;3;2015-03-06 16:17:31.000;3;Sudeste;SP;3;184;Gás Encanado;128;Problemas com Contrato;F;mais de 70 anos;1;COMGÁS - COMPANHIA DE GÁS DE SÃO PAULO;
2015;1;2;2015-02-04 11:21:50.000;3;Sudeste;SP;3;184;Gás Encanado;143;Problemas com Contrato;F;mais de 70 anos;1;COMPANHIA DE GAS DE SAO PAULO COMGAS;COMGAS
2015;1;1;2015-01-09 10:38:17.000;3;Sudeste;SP;2;184;Gás Encanado;143;Problemas com Contrato;F;Nao Informada;1;COMPANHIA DE GAS DE SAO PAULO COMGAS;COMGAS
2015;1;1;2015-01-30 14:23:41.000;3;Sudeste;SP;2;184;Gás Encanado;237;Problemas com SAC;M;entre 41 a 50 anos;1;COMPANHIA DE GAS DE SAO PAULO COMGAS;
2015;1;3;2015-03-24 15:48:45.000;3;Sudeste;SP;3;184;Gás Encanado;143;Problemas com Contrato;F;entre 41 a 50 anos;1;COMGAS-COMPANHIA DE GAS DE SÃO PAULO;COMGAS
2015;1;3;2015-03-09 11:47:19.000;4;Sul;PR;3;81;Loteamento;99;Problemas com Cobrança;M;entre 61 a 70 anos;1;LOTEBRÁS IMÓVEIS LTDA - AOP;GRUPO AZ IMÓVEIS
2015;1;3;2015-03-20 19:00:41.000;3;Sudeste;SP;3;86;Seguro;97;Problemas com Cobrança;M;entre 21 a 30 anos;1;PORTOSEG S/A CREDITO FINANCIAMENTO E INVESTIMENTO;PORTO SEGURO CARTÕES
2015;1;3;2015-03-02 09:15:49.000;3;Sudeste;MG;3;57;Consórcios;248;Problemas com SAC;M;entre 41 a 50 anos;1;PAGUE MAIS LTDA;JUSSARA DOMINGOS PASQUALINO E EDUARDO P. LEME PAS
2015;1;3;2015-03-13 13:10:33.000;5;Centro-oeste;GO;3;69;Seguro;27;Problemas com Contrato;F;até 20 anos;1;CARLOS SARAIVA IMPORTACAO E COMERCIO LTDA;RICARDO ELETRO
2015;1;2;2015-02-19 14:33:56.000;3;Sudeste;MG;6;201;Associações / Cooperativas / Sociedades Filantrópicas;235;Problemas com SAC;F;entre 41 a 50 anos;1;SOCIEDADE EDUCACIONAL UBERABENSE;UNIUBE - UNIVERSIDADE DE UBERABA
2015;1;3;2015-03-13 12:19:38.000;2;Nordeste;BA;3;215;Aparelho Corretivo ( Ortopédico / Auditivo / Prótese / Acessório );220;Vício ou Má Qualidade de Produto ou Serviço;F;entre 61 a 70 anos;1;BOMPREÇO BAHIA SUPERMERCADOS LTDA;HIPER BOMPREÇO
2015;1;2;2015-02-19 13:42:41.000;4;Sul;RS;2;259;TV por Assinatura;194;Problemas com Cobrança;F;entre 41 a 50 anos;1;SKY BRASIL SERVICOS LTDA;SKY
2015;1;3;2015-03-11 12:24:58.000;3;Sudeste;SP;3;259;TV por Assinatura;194;Problemas com Cobrança;M;entre 41 a 50 anos;1;SKY BRASIL SERVIÇOS LTDA;SKY
2015;1;1;2015-01-30 14:41:47.000;2;Nordeste;MA;9;259;TV por Assinatura;194;Problemas com Cobrança;F;entre 31 a 40 anos;1;SKY BRASIL SERVIÇOS LTDA;SKY
2015;1;1;2015-01-23 10:40:58.000;2;Nordeste;MA;3;259;TV por Assinatura;194;Problemas com Cobrança;M;entre 21 a 30 anos;1;SKY BRASIL SERVIÇOS LTDA;SKY
2015;1;3;2015-03-25 15:26:26.000;2;Nordeste;MA;3;259;TV por Assinatura;194;Problemas com Cobrança;F;entre 21 a 30 anos;1;SKY BRASIL SERVIÇOS LTDA;SKY
2015;1;1;2015-01-26 12:34:25.000;5;Centro-oeste;GO;6;63;Financeira;27;Problemas com Contrato;M;entre 21 a 30 anos;1;BANCO BRADESCO CARTOES S.A.;BRADESCO ADMINISTRADORA DE CARTOES DE CREDITO
2015;1;3;2015-03-02 15:07:31.000;5;Centro-oeste;GO;6;63;Financeira;27;Problemas com Contrato;M;entre 31 a 40 anos;1;BANCO BRADESCO CARTOES S.A.;BRADESCO ADMINISTRADORA DE CARTOES DE CREDITO
2015;1;2;2015-02-10 11:16:57.000;5;Centro-oeste;MT;6;259;TV por Assinatura;205;Problemas Diversos com Produtos e Serviços;F;entre 31 a 40 anos;1;CLARO S/A;CLARO S/A
2015;1;3;2015-03-17 14:46:36.000;3;Sudeste;SP;3;259;TV por Assinatura;183;Vício ou Má Qualidade de Produto ou Serviço;F;entre 21 a 30 anos;1;CLARO S/A;CLARO/EMBRATEL/CLARO TV
2015;1;1;2015-01-28 10:46:23.000;5;Centro-oeste;MT;6;259;TV por Assinatura;205;Problemas Diversos com Produtos e Serviços;F;entre 21 a 30 anos;1;CLARO S/A;CLARO S/A
2015;1;3;2015-03-27 09:22:16.000;4;Sul;PR;2;259;TV por Assinatura;183;Vício ou Má Qualidade de Produto ou Serviço;F;Nao Informada;1;CLARO CELULAR S/A - AOP;GRUPO CLARO EMBRATEL - CLARO CELULAR
2015;1;1;2015-01-12 13:03:19.000;4;Sul;RS;3;98;Artigos de Enxoval ( Cama / Mesa e Banho );116;Problemas com Contrato;F;mais de 70 anos;1;B2W - COMPANHIA DIGITAL;SHOPTIME / SUBMARINO
2015;1;2;2015-02-05 09:12:42.000;3;Sudeste;ES;9;55;Cartão de Loja;30;Problemas com Cobrança;F;mais de 70 anos;1;LOJAS AVENIDA LTDA;AVENIDA
2015;1;3;2015-03-11 12:32:45.000;1;Norte;RO;3;55;Cartão de Loja;30;Problemas com Cobrança;F;entre 31 a 40 anos;1;LOJAS AVENIDA LTDA;LOJAS AVENIDA
2015;1;1;2015-01-26 14:04:42.000;5;Centro-oeste;MT;6;55;Cartão de Loja;30;Problemas com Cobrança;M;entre 21 a 30 anos;1;LOJAS AVENIDA LTDA;LOJAS AVENIDA LTDA
2015;1;3;2015-03-06 08:36:54.000;2;Nordeste;PE;9;106;Artigo de Leitura (Jornal, Revista, Livros etc.);111;Problemas na Oferta;M;entre 61 a 70 anos;1;HIPERCARD BANCO MÚTIPLO S/A;HIPERCARD
2015;1;3;2015-03-30 12:02:43.000;3;Sudeste;MG;6;63;Financeira;27;Problemas com Contrato;F;entre 21 a 30 anos;1;LOSANGO PROMOÇÕES DE VENDAS LTDA;LOSANGO
2015;1;3;2015-03-04 11:31:23.000;5;Centro-oeste;GO;6;63;Financeira;27;Problemas com Contrato;M;entre 31 a 40 anos;1;LOSANGO PROMOTORA DE VENDAS LTDA.;LOSANGO
2015;1;3;2015-03-12 14:04:24.000;1;Norte;AC;6;63;Financeira;28;Problemas com Cobrança;F;entre 21 a 30 anos;1;LOSANGO PROMOCOES DE VENDAS LTDA;LOSANGO
2015;1;3;2015-03-12 12:59:16.000;5;Centro-oeste;GO;6;63;Financeira;27;Problemas com Contrato;M;entre 51 a 60 anos;1;LOSANGO PROMOCOES DE VENDAS LTDA;LOSANGO
2015;1;1;2015-01-13 16:49:29.000;5;Centro-oeste;MT;3;63;Financeira;28;Problemas com Cobrança;F;entre 51 a 60 anos;1;LOSANGO PROMOCOES DE VENDAS LTDA;LOSANGO
2015;1;1;2015-01-05 09:54:52.000;5;Centro-oeste;GO;6;63;Financeira;27;Problemas com Contrato;F;entre 31 a 40 anos;1;BANCO BRADESCO CARTOES S.A.;BRADESCO ADMINISTRADORA DE CARTOES DE CREDITO
2015;1;1;2015-01-28 11:41:51.000;3;Sudeste;ES;3;63;Financeira;52;Problemas com Cobrança;F;mais de 70 anos;1;BANCO ORIGINAL S/A;BANCO MATONE/BANCO ORIGINAL
2015;1;3;2015-03-03 12:47:12.000;3;Sudeste;SP;6;95;Aparelho de Som;260;Risco à Saúde e Segurança / Acidente de Consumo;F;Nao Informada;1;LATINA ELETRODOMÉSTIS S.A.;LATINA ELETRODOMÉSTICOS S.A.
2015;1;2;2015-02-05 13:17:27.000;3;Sudeste;MG;6;132;Vestuário ( Calçado / Roupa );260;Risco à Saúde e Segurança / Acidente de Consumo;F;entre 21 a 30 anos;1;OSORIO ANTONIO FARINA & CIA LTDA - LOJAS FARINA;LOJAS FARINA
2015;1;2;2015-02-09 15:54:07.000;1;Norte;TO;2;101;Aparelho Celular;102;Problemas com Garantia de Produtos;M;entre 31 a 40 anos;1;NOSSO LAR LOJAS DE DEPARTAMENTO LTDA;LOJAS NOSSO LAR
2015;1;2;2015-02-09 15:55:15.000;1;Norte;TO;9;102;Microcomputador / Produtos de Informática;102;Problemas com Garantia de Produtos;F;entre 21 a 30 anos;1;MEGAWARE INDUSTRIAL LTDA;MEGAWARE
2015;1;1;2015-01-26 16:23:36.000;5;Centro-oeste;GO;6;63;Financeira;28;Problemas com Cobrança;F;entre 41 a 50 anos;1;BRADESCO CARTOES S.A.;BRADESCO CARTÕES
2015;1;1;2015-01-30 08:59:32.000;5;Centro-oeste;DF;2;118;Material de Acabamento de Construção Pronto (Portão, Azulejos, Tintas, Pisos Para Revestimento, Paviflex );260;Risco à Saúde e Segurança / Acidente de Consumo;M;Nao Informada;1;CONSTRUNET MATERIAIS DE CONSTRUCOES LTDA;COQUEIRO MATERIAIS DE CONSTRUCAO
2015;1;3;2015-03-10 12:07:45.000;2;Nordeste;MA;3;92;Eletrodomésticos Linha Branca;102;Problemas com Garantia de Produtos;F;entre 51 a 60 anos;1;CARDIF DO BRASIL SEGUROS E GARANTIAS S/A;CARDIF
2015;1;2;2015-02-10 15:28:13.000;4;Sul;SC;6;92;Eletrodomésticos Linha Branca;102;Problemas com Garantia de Produtos;M;entre 61 a 70 anos;1;CARDIF DO BRASIL SEGUROS E GARANTIAS S/A;CARDIF DO BRASIL SEGUROS E GARANTIAS
2015;1;1;2015-01-20 14:49:18.000;1;Norte;TO;9;92;Eletrodomésticos Linha Branca;102;Problemas com Garantia de Produtos;F;entre 31 a 40 anos;1;CARDIF DO BRASIL SEGUROS E GARANTIAS S/A;CARDIF SEGUROS
2015;1;3;2015-03-02 13:19:06.000;1;Norte;RO;3;63;Financeira;28;Problemas com Cobrança;M;entre 31 a 40 anos;1;BRADESCO CARTOES S/A;BRADESCO CARTOES
2015;1;1;2015-01-21 13:53:34.000;5;Centro-oeste;GO;3;118;Material de Acabamento de Construção Pronto (Portão, Azulejos, Tintas, Pisos Para Revestimento, Paviflex );105;Vício ou Má Qualidade de Produto ou Serviço;M;entre 31 a 40 anos;1;RIBEIRO & ASSIS FABRICACAO E REFORMA DE GESSO LTDA;FORRO GESSO IMPERIAL
2015;1;1;2015-01-19 14:07:42.000;3;Sudeste;SP;3;63;Financeira;28;Problemas com Cobrança;F;entre 51 a 60 anos;1;LOSANGO PROMOCOES DE VENDAS LTDA - HSBC;
2015;1;3;2015-03-26 17:37:20.000;3;Sudeste;SP;3;63;Financeira;28;Problemas com Cobrança;F;entre 61 a 70 anos;1;LOSANGO PROMOÇÕES DE VENDAS LTDA;LOSANGO
2015;1;2;2015-02-13 08:02:32.000;3;Sudeste;SP;3;63;Financeira;27;Problemas com Contrato;M;entre 31 a 40 anos;1;LOSANGO PROMOÇÕES DE VENDAS LTDA;LOSANGO
2015;1;3;2015-03-05 11:22:07.000;3;Sudeste;SP;2;278;Informações sobre o Procon;205;Problemas Diversos com Produtos e Serviços;F;entre 41 a 50 anos;1;NOTA FISCAL PAULISTA;
2015;1;1;2015-01-30 08:20:25.000;4;Sul;SC;2;215;Aparelho Corretivo ( Ortopédico / Auditivo / Prótese / Acessório );220;Vício ou Má Qualidade de Produto ou Serviço;F;entre 51 a 60 anos;1;CLINICA JOINVILLE;NULL
2015;1;2;2015-02-06 09:14:50.000;3;Sudeste;SP;2;278;Informações sobre o Procon;205;Problemas Diversos com Produtos e Serviços;F;entre 31 a 40 anos;1;NOTA FISCAL PAULISTA;
2015;1;1;2015-01-28 14:28:45.000;3;Sudeste;SP;2;278;Informações sobre o Procon;205;Problemas Diversos com Produtos e Serviços;M;entre 31 a 40 anos;1;NOTA FISCAL PAULISTA;
2015;1;1;2015-01-30 15:45:29.000;3;Sudeste;SP;2;278;Informações sobre o Procon;205;Problemas Diversos com Produtos e Serviços;F;entre 31 a 40 anos;1;NENHUM;
2015;1;3;2015-03-11 17:34:18.000;3;Sudeste;SP;2;278;Informações sobre o Procon;205;Problemas Diversos com Produtos e Serviços;F;entre 41 a 50 anos;1;NENHUM;
2015;1;3;2015-03-19 11:52:21.000;2;Nordeste;PI;3;63;Financeira;28;Problemas com Cobrança;M;entre 31 a 40 anos;1;LOSANGO PROMOCOES DE VENDAS LTDA;LOSANGO
2015;1;2;2015-02-19 11:48:34.000;2;Nordeste;PE;9;63;Financeira;28;Problemas com Cobrança;M;entre 41 a 50 anos;1;LOSANGO PROMOÇÕES DE VENDAS LTDA;HSBC
2015;1;3;2015-03-31 17:26:41.000;4;Sul;SC;6;63;Financeira;27;Problemas com Contrato;F;entre 21 a 30 anos;1;LOSANGO PROMOCOES DE VENDAS LTDA;NULL
2015;1;1;2015-01-23 14:11:00.000;5;Centro-oeste;MT;6;55;Cartão de Loja;30;Problemas com Cobrança;F;entre 41 a 50 anos;1;LOJAS AVENIDA LTDA;LOJAS AVENIDA LTDA
2015;1;3;2015-03-11 10:30:15.000;1;Norte;RO;3;55;Cartão de Loja;30;Problemas com Cobrança;F;entre 21 a 30 anos;1;LOJAS AVENIDA LTDA;LOJAS AVENIDA
2015;1;2;2015-02-05 09:19:46.000;3;Sudeste;ES;3;55;Cartão de Loja;30;Problemas com Cobrança;F;entre 61 a 70 anos;1;LOJAS AVENIDA LTDA;LOJAS AVENIDA LTDA (MATRIZ)
2015;1;3;2015-03-05 13:34:35.000;4;Sul;RS;6;215;Aparelho Corretivo ( Ortopédico / Auditivo / Prótese / Acessório );220;Vício ou Má Qualidade de Produto ou Serviço;F;entre 41 a 50 anos;1;VITASONS CENTRO DE APOIO AUDITIVO LTDA.;VITASONS
2015;1;2;2015-02-11 08:52:35.000;5;Centro-oeste;GO;3;96;Televisão / Aparelho DVD / Filmadora;102;Problemas com Garantia de Produtos;M;entre 31 a 40 anos;1;CARREFOUR COMERCIO E INDUSTRIA LTDA;(LOJAS) CIP ELETRÔNICA
2015;1;2;2015-02-23 12:36:30.000;3;Sudeste;SP;6;63;Financeira;28;Problemas com Cobrança;F;entre 51 a 60 anos;1;VIA VAREJO S/A;PONTO FRIO / CASAS BAHIA
2015;1;2;2015-02-24 13:48:08.000;4;Sul;PR;3;132;Vestuário ( Calçado / Roupa );105;Vício ou Má Qualidade de Produto ou Serviço;M;entre 41 a 50 anos;1;MELBRA - COMÉRCIO DE ARTIGOS DO VESTUÁRIO LTDA;MELBRA - COMÉRCIO DE ARTIGOS DO VESTUÁRIO LTDA
2015;1;2;2015-02-09 15:31:50.000;4;Sul;PR;2;132;Vestuário ( Calçado / Roupa );105;Vício ou Má Qualidade de Produto ou Serviço;M;entre 41 a 50 anos;1;DPR - MELBRA;DPR - MELBRA
2015;1;1;2015-01-30 10:55:14.000;5;Centro-oeste;MS;6;63;Financeira;248;Problemas com SAC;M;entre 31 a 40 anos;1;ELETROMOVEIS ESTILO LTDA-ME.;MOVEIS CALDERAN
2015;1;2;2015-02-06 10:41:27.000;5;Centro-oeste;MS;6;63;Financeira;50;Negativação Indevida de Consumidor;M;entre 31 a 40 anos;1;BANCO HONDA S.A;NULL
2015;1;1;2015-01-15 16:33:25.000;3;Sudeste;MG;6;55;Cartão de Loja;28;Problemas com Cobrança;F;entre 31 a 40 anos;1;BANCO IBICARD;NULL
2015;1;3;2015-03-27 15:54:19.000;4;Sul;RS;3;55;Cartão de Loja;28;Problemas com Cobrança;F;entre 41 a 50 anos;1;MARISA LOJAS S.A.;LOJAS MARISA
2015;1;3;2015-03-10 08:50:44.000;3;Sudeste;SP;3;254;Serviços de Marcenaria;183;Vício ou Má Qualidade de Produto ou Serviço;M;entre 41 a 50 anos;1;LF MÓVEIS PLANEJADOS;
2015;1;3;2015-03-30 09:21:20.000;3;Sudeste;MG;3;283;Estabelecimento comercial (supermercado, loja, padaria, locadora, frutaria, etc.);183;Vício ou Má Qualidade de Produto ou Serviço;M;entre 21 a 30 anos;1;JB ALIANÇAS;
2015;1;2;2015-02-25 08:42:04.000;1;Norte;RO;6;113;Camping / Náutica / Pesca / ( Barraca, Lampião, Barco, Vela, Motor, Anzol, Vara, Jet Ski );107;Problemas na Entrega de Produtos;M;Nao Informada;1;E A P FACHIN - ME;
2015;1;2;2015-02-26 16:13:11.000;5;Centro-oeste;MT;9;80;Locação;259;Risco à Saúde e Segurança / Acidente de Consumo;F;mais de 70 anos;1;TROPICAL CORRETORA E CONSULTORIA IMOBILIÁRIA LTDA;
2015;1;2;2015-02-13 10:08:20.000;3;Sudeste;MG;6;63;Financeira;32;Problemas com Cobrança;M;entre 41 a 50 anos;1;RENOVA COMPANHIA SECURITIZADORA DE CRÉDITOS FINANC;
2015;1;3;2015-03-20 10:15:00.000;2;Nordeste;SE;3;106;Artigo de Leitura (Jornal, Revista, Livros etc.);116;Problemas com Contrato;M;até 20 anos;1;B2W - COMPANHIA GLOBAL DO VAREJO;AMERICANAS.COM / SUBMARINO / SHOPTIME / SOU BARATO
2015;1;2;2015-02-20 12:42:30.000;3;Sudeste;ES;3;106;Artigo de Leitura (Jornal, Revista, Livros etc.);107;Problemas na Entrega de Produtos;M;entre 21 a 30 anos;1;B2W - COMPANHIA GLOBAL DO VAREJO;SUBMARINO
2015;1;3;2015-03-12 16:38:18.000;1;Norte;AC;2;106;Artigo de Leitura (Jornal, Revista, Livros etc.);116;Problemas com Contrato;M;entre 21 a 30 anos;1;B2W - COMPANHIA GLOBAL DO VAREJO;AMERICANAS.COM
2015;1;1;2015-01-20 10:21:22.000;4;Sul;SC;9;112;Brinquedos;107;Problemas na Entrega de Produtos;F;entre 31 a 40 anos;1;B2W - COMPANHIA GLOBAL DO VAREJO;B2W - COMPANHIA GLOBAL DO VAREJO
2015;1;3;2015-03-19 12:02:46.000;1;Norte;AC;8;106;Artigo de Leitura (Jornal, Revista, Livros etc.);107;Problemas na Entrega de Produtos;M;entre 31 a 40 anos;1;B2W - COMPANHIA GLOBAL DO VAREJO;AMERICANAS.COM
2015;1;3;2015-03-19 15:35:23.000;3;Sudeste;SP;3;258;Consultoria / Assessoria / Agenciamento ( Recolocação Profissional, Agência de Empregada, de Casamento, Etc. );194;Problemas com Cobrança;M;entre 31 a 40 anos;1;CONECTAR SOLUCOES DE MOBILIDADE ELETRONICA;CONECTAR SOLUCOES DE MOBILIDADE ELETRONICA
2015;1;3;2015-03-30 13:19:37.000;3;Sudeste;SP;3;63;Financeira;28;Problemas com Cobrança;F;entre 51 a 60 anos;1;CONECTCAR SOLUCOES DE MOBILIDADE ELETRONICA S.A;CONECT CAR
2015;1;1;2015-01-06 12:47:21.000;2;Nordeste;BA;2;258;Consultoria / Assessoria / Agenciamento ( Recolocação Profissional, Agência de Empregada, de Casamento, Etc. );227;Problemas Diversos com Produtos e Serviços;M;entre 21 a 30 anos;1;LOCALIZA RENT A CAR S/A;LOCALIZA RENT A CAR
2015;1;2;2015-02-23 11:27:38.000;3;Sudeste;MG;6;63;Financeira;28;Problemas com Cobrança;M;entre 41 a 50 anos;1;BANCO MERCANTIL DO BRASIL SA;BANCO MERCANTIL
2015;1;2;2015-02-19 13:51:31.000;3;Sudeste;SP;2;63;Financeira;27;Problemas com Contrato;M;Nao Informada;1;BANCO MERCANTIL DO BRASIL S/A;
2015;1;3;2015-03-12 13:42:15.000;2;Nordeste;CE;3;146;Televisão / Aparelho DVD / Filmadora;105;Vício ou Má Qualidade de Produto ou Serviço;M;entre 51 a 60 anos;1;POLO DO ELETRO COMERCIAL DE MÓVEIS LTDA;MACAVI
